ACCESSION_NUMBER,HOLDING_ID,ISSUER_NAME,ISSUER_LEI,ISSUER_TITLE,ISSUER_CUSIP,BALANCE,UNIT,OTHER_UNIT_DESC,CURRENCY_CODE,CURRENCY_VALUE,EXCHANGE_RATE,PERCENTAGE,PAYOFF_PROFILE,ASSET_CAT,OTHER_ASSET,ISSUER_TYPE,OTHER_ISSUER,INVESTMENT_COUNTRY,IS_RESTRICTED_SECURITY,FAIR_VALUE_LEVEL,DERIVATIVE_CAT
0001752724-25-204874,152746942,Renew Financial,,Renew,75975BAA6,3087572.51,PA,,USD,2473293.48,,0.011582012515,Long,ABS-O,,CORP,,KY,Y,2,
0001752724-25-204874,152745590,Coloplast A/S,529900NN7SOJ5QG82X67,Coloplast A.S.,K16018192,31854,NS,,DKK,3032593.84,6.33375,0.014201120931,Long,EC,,CORP,,DK,N,2,
0001752724-25-204874,152745656,Commonwealth Bank of Australia,MSFSBD3QN1GSN7Q6C537,Commonwealth Bank of Australia,Q26915100,430790,NS,,AUD,52430708.6,1.51941,0.245524086848,Long,EC,,CORP,,AU,N,2,
0001752724-25-204874,152745670,ETHIOPIAN LEASING 2012,,Ethiopian Leasing LLC,29766DAG9,1628592.11,PA,,USD,1594000.91,,0.007464435028,Long,DBT,,CORP,,US,N,2,
0001752724-25-204874,152744999,JP Morgan Mortgage Trust,,JP Morgan Mortgage Trust,46655NCY4,1429654.84,PA,,USD,1292600.26,,0.00605302707,Long,ABS-CBDO,,CORP,,US,Y,2,
0001752724-25-204874,152745929,PayPal Holdings Inc,5493005X2GO78EFZ3E94,"PayPal Holdings, Inc",70450Y103,927723,NS,,USD,68948373.36,,0.3228735003,Long,EC,,CORP,,US,N,1,
0001752724-25-204874,152745187,INTL BK RECON & DEVELOP,ZTMSNXROF84AHWJNKQ93,International Bank for Reconstruction & Development,459058KR3,5250000,PA,,USD,5152995.75,,0.024130602271,Long,DBT,,NUSS,,,N,2,
0001752724-25-204874,152745666,Pentair PLC,549300EVR9D56WPSRP15,Pentair plc,G7S00T104,455,NS,,USD,46710.3,,0.000218736386,Long,EC,,CORP,,US,N,1,
0001752724-25-204874,152745836,County of Gallatin MT,,County of Gallatin MT,363671BM9,1000000,PA,,USD,1030524.5,,0.004825770881,Long,DBT,,MUN,,US,Y,2,
0001752724-25-204874,152745971,Fortescue Ltd,529900VEJFORCO6I4826,Fortescue Metals Group Ltd,Q39360104,1410567,NS,,AUD,14179345.04,1.51941,0.066399460087,Long,EC,,CORP,,AU,N,2,
0001752724-25-204874,152746473,CONSERVATION FUND,,Conservation Fund,20848FAA8,10384000,PA,,USD,9803797.32,,0.045909514651,Long,DBT,,CORP,,US,N,2,
0001752724-25-204874,152746296,DOLP Trust,,DOLP Trust,23345LAC3,102725000,PA,,USD,3069818.49,,0.014375437633,Long,ABS-MBS,,CORP,,US,Y,2,
0001752724-25-204874,152746712,Swire Pacific Ltd,549300KZOZHII0DGF611,Swire Pacific Ltd (Class A),Y83310105,492500,NS,,HKD,4221763.18,7.84995,0.019769798603,Long,EC,,CORP,,HK,N,2,
0001752724-25-204874,152746183,Raizen Fuels Finance SA,52990010NH26VC32Q522,Raizen Fuels Finance S.A.,75102XAB2,2975000,PA,,USD,2977924.43,,0.013945113386,Long,DBT,,CORP,,LU,Y,2,
0001752724-25-204874,152746486,Flagstar Mortgage Trust,,Flagstar Mortgage Trust,33850RBA9,465722.05,PA,,USD,426218.57,,0.001995909038,Long,ABS-CBDO,,CORP,,US,Y,2,
0001752724-25-204874,152745182,Gjensidige Forsikring ASA,5967007LIEEXZX6FAO47,Gjensidige Forsikring ASA,R2763X101,240696,NS,,NOK,6101627.6,10.0794,0.028572883807,Long,EC,,CORP,,NO,N,2,
0001752724-25-204874,152745216,Cie Generale des Etablissements Michelin SCA,549300SOSI58J6VIW052,Cie Generale des Etablissements Michelin S.C.A,F61824870,402579,NS,,EUR,14973608.3,.848932,0.070118859783,Long,EC,,CORP,,FR,N,2,
0001752724-25-204874,152745398,CPT MORTGAGE TRUST,,Century Plaza Towers,12654YAL3,1750000,PA,,USD,1428469.35,,0.006689278899,Long,ABS-MBS,,CORP,,US,Y,2,
0001752724-25-204874,152746581,Shimadzu Corp,,Shimadzu Corp,J72165129,55,NS,,JPY,1359.76,144.005,6.367524e-06,Long,EC,,CORP,,JP,N,2,
0001752724-25-204874,152745637,SYRACUSE NY INDL DEV AGY PILOT,,Syracuse Industrial Development Agency,87172NBE7,1650000,PA,,USD,1229634.95,,0.005758171238,Long,DBT,,MUN,,US,Y,2,
0001752724-25-204874,152745934,Fannie Mae,B1V7KEBTPIMZEU4LTD58,Fannie Mae REMICS,3136BPCG4,2168650.84,PA,,USD,1965600.28,,0.009204571647,Long,ABS-CBDO,,USGSE,,US,N,2,
0001752724-25-204874,152746471,Bank of New York Mellon Corp/The,WFLLPEPC7FZXENRZV188,Bank of New York Mellon Corp,064058100,545135,NS,,USD,49667249.85,,0.232583279747,Long,EC,,CORP,,US,N,1,
0001752724-25-204874,152745583,Renew Financial,,Renew,75973LAA6,1659432.32,PA,,USD,1539094.27,,0.007207316576,Long,ABS-O,,CORP,,KY,Y,2,
0001752724-25-204874,152745530,Eli Lilly & Co,FRDRIPF3EKNDJ2CQJL29,Eli Lilly & Co,532457108,215908,NS,,USD,168306763.24,,0.788151933443,Long,EC,,CORP,,US,N,1,
0001752724-25-204874,152746413,Hologic Inc,549300DYP6F5ZJL0LB74,"Hologic, Inc",436440101,4376,NS,,USD,285140.16,,0.00133526285,Long,EC,,CORP,,US,N,1,
0001752724-25-204874,152745425,PPL Electric Utilities Corp,549300GCZLSGYEYPIR35,PPL Electric Utilities Corp,69351UBC6,2100000,PA,,USD,2100461.75,,0.009836104964,Long,DBT,,CORP,,US,N,2,
0001752724-25-204874,152745541,BROOKLYN UNION GAS CO,83BQ1DXS6VA5GZFK8S35,Brooklyn Union Gas Co,114259AW4,10000000,PA,,USD,9662792.6,,0.04524921354,Long,DBT,,CORP,,US,Y,2,
0001752724-25-204874,152744997,Natixis Commercial Mortgage Se,,Natixis Commercial Mortgage Securities Trust,63875FAA4,4880929.35,PA,,USD,4651262.1,,0.021781068962,Long,ABS-MBS,,CORP,,US,Y,2,
0001752724-25-204874,152745723,Government National Mortgage Association,549300M8ZYFG0OCMTT87,Government National Mortgage Association,38384GB33,7517070.57,PA,,USD,7177703.4,,0.033611963675,Long,ABS-CBDO,,USGSE,,US,N,2,
0001752724-25-204874,152745613,Bank of Ireland Group PLC,635400C8EK6DRI12LJ39,Bank of Ireland Group plc,06279JAC3,8023000,PA,,USD,8048730.64,,0.037690836028,Long,DBT,,CORP,,IE,Y,2,
0001752724-25-204874,152747838,Intel Corp,KNX4USFCNGPY45LOCE31,Intel Corp,458140100,3636258,NS,,USD,81452179.2,,0.381426695421,Long,EC,,CORP,,US,N,1,
0001752724-25-204874,152747908,ABAY LEASING 2014 LLC,,Abay Leasing LLC,00258HAA9,180027.46,PA,,USD,177240.77,,0.000829988366,Long,DBT,,CORP,,US,N,2,
0001752724-25-204874,152746394,Freddie Mac REMICS,S6XOOCT0IEG5ABCC6L87,Freddie Mac REMICS,3137FVSE3,5798894.76,PA,,USD,3879893.77,,0.018168882328,Long,ABS-CBDO,,USGSE,,US,N,2,
0001752724-25-204874,152746181,CIF Capital Markets Mechanism PLC,21380087AGD9RSA4SK17,CIF Capital Markets Mechanism plc,YS5628724,7050000,PA,,USD,7184175.95,,0.033642273525,Long,DBT,,CORP,,GB,N,2,
0001752724-25-204874,152745631,EssilorLuxottica SA,549300M3VH1A3ER1TB49,Essilor International S.A.,F31665106,95512,NS,,EUR,26226899.2,.848932,0.122816106226,Long,EC,,CORP,,FR,N,2,
0001752724-25-204874,152745462,Fannie Mae,B1V7KEBTPIMZEU4LTD58,Fannie Mae Pool,3140LNJM0,3706623.05,PA,,USD,3265102.27,,0.015289918345,Long,ABS-MBS,,USGSE,,US,N,2,
0001752724-25-204874,152745743,CHICAGO IL MET WTR RECLAMATION,254900GOGQEZEWCZ4D37,Metropolitan Water Reclamation District of Greater Chicago,167560PL9,11675000,PA,,USD,12079946.21,,0.056568332597,Long,DBT,,MUN,,US,N,2,
0001752724-25-204874,152745865,Wells Fargo Commercial Mortgag,,Wells Fargo Commercial Mortgage Trust,95001CAA0,1000000,PA,,USD,927004.6,,0.004341004804,Long,ABS-MBS,,CORP,,US,Y,2,
0001752724-25-204874,152745291,Brookfield Infrastructure Partners LP,549300WEH5R2OODI7Y90,Brookfield Infrastructure Partners LP,EP0593202,490000,NS,,USD,8197700,,0.038388434192,Long,EP,,CORP,,BM,N,1,
0001752724-25-204874,152745474,One Bryant Park Trust,,One Bryant Park Trust,68236JAA9,11800000,PA,,USD,10754781.96,,0.050362813902,Long,ABS-MBS,,CORP,,US,Y,2,
0001752724-25-204874,152745800,GS Mortgage-Backed Securities,,GS Mortgage-Backed Securities Trust,36267JBM1,2656279.39,PA,,USD,2249035.63,,0.010531851162,Long,ABS-CBDO,,CORP,,US,Y,2,
0001752724-25-204874,152746261,RCKT Mortgage Trust 2021-4,,RCKT Mortgage Trust,74938VBW2,1824159.08,PA,,USD,1462571.53,,0.006848973606,Long,ABS-CBDO,,CORP,,US,Y,2,
0001752724-25-204874,152747155,Dominion Energy Inc,ILUL7B6Z54MRYCF6H308,"Dominion Energy, Inc",25746UDU0,11750000,PA,,USD,12606951,,0.059036206354,Long,DBT,,CORP,,US,N,2,
0001752724-25-204874,152745016,Freddie Mac,S6XOOCT0IEG5ABCC6L87,Freddie Mac Pool,3133BE6T5,8030769.21,PA,,USD,7695092.69,,0.036034809682,Long,ABS-MBS,,USGSE,,US,N,2,
0001752724-25-204874,152745147,Public Finance Authority,5493004S6D3NA627K012,Public Finance Authority,74442PG25,6700000,PA,,USD,6831149.82,,0.031989112229,Long,DBT,,MUN,,US,N,2,
0001752724-25-204874,152746006,CENTRAL AMERICAN BANK,549300OLDAMXBPSHIC05,Central American Bank for Economic Integration,15238RAH5,2000000,PA,,USD,2005301.42,,0.00939048533,Long,DBT,,NUSS,,,N,2,
0001752724-25-204874,152745207,ERP OPERATING LP,DX5HQV5MLU50FEWZ5072,ERP Operating LP,26884ABK8,2500000,PA,,USD,2498769.2,,0.011701310977,Long,DBT,,CORP,,US,N,2,
0001752724-25-204874,152746786,JP Morgan Mortgage Trust,,JP Morgan Mortgage Trust,46649TAN6,269416.67,PA,,USD,241783.79,,0.001132232347,Long,ABS-CBDO,,CORP,,US,Y,2,
0001752724-25-204874,152745445,Fannie Mae REMICS,B1V7KEBTPIMZEU4LTD58,Fannie Mae REMICS,3136B0K39,4341265.3,PA,,USD,3843283.97,,0.017997444864,Long,ABS-CBDO,,USGSE,,US,N,2,
0001752724-25-204874,152745522,SAN FRANCISCO CITY & CNTY CA C,549300RA28ZEFOB6M782,City & County of San Francisco CA,79765DV72,7085000,PA,,USD,5442399.43,,0.02548583046,Long,DBT,,MUN,,US,N,2,
0001752724-25-204874,152745319,Kesko Oyj,743700OX6HSVMCAHPB95,Kesko Oyj (B Shares),X44874109,24505,NS,,EUR,604395.37,.848932,0.002830280674,Long,EC,,CORP,,FI,N,2,
0001752724-25-204874,152746462,Citibank NA,E57ODZWZ7FF32TWEFA76,CitiBank NA,17325FBM9,2274000,PA,,USD,2275296.18,,0.01065482485,Long,DBT,,CORP,,US,N,2,
0001752724-25-204874,152747893,MidAmerican Energy Co,NINLOILYRTLIMK26MZ18,MidAmerican Energy Co,595620AX3,5725000,PA,,USD,5932402.44,,0.027780431178,Long,DBT,,CORP,,US,N,2,
0001752724-25-204874,152746102,Sequoia Mortgage Trust 2023-1,,Sequoia Mortgage Trust,81749BAU5,3172698.73,PA,,USD,3036291.09,,0.014218434524,Long,ABS-CBDO,,USGSE,,US,Y,2,
0001752724-25-204874,152745925,Tokyu Corp,3538005PGNIBTZYXAE45,Tokyu Corp,J88720149,30400,NS,,JPY,361642.28,144.005,0.00169350926,Long,EC,,CORP,,JP,N,2,
0001752724-25-204874,152745201,Government National Mortgage A,549300M8ZYFG0OCMTT87,Government National Mortgage Association,38379LAE6,2185959.49,PA,,USD,1966527.19,,0.009208912209,Long,ABS-CBDO,,USGSE,,US,N,2,
0001752724-25-204874,152747679,JP Morgan Mortgage Trust,,JP Morgan Mortgage Trust,46655LAP9,5489146.26,PA,,USD,4793816.34,,0.022448626212,Long,ABS-CBDO,,CORP,,US,Y,2,
0001752724-25-204874,152745990,Darden Restaurants Inc,CY1NFSCCB5GUXC7WZC70,"Darden Restaurants, Inc",237194105,1439,NS,,USD,313658.83,,0.001468810929,Long,EC,,CORP,,US,N,1,
0001752724-25-204874,152747500,Government National Mortgage A,549300M8ZYFG0OCMTT87,Ginnie Mae II Pool,36179XFG6,54243021.3,PA,,USD,50694875.16,,0.237395474215,Long,ABS-MBS,,USGSE,,US,N,2,
0001752724-25-204874,152747675,Freddie Mac Multiclass Certifi,,Freddie Mac Multiclass Certificates Series,3137H13V6,10260000,PA,,USD,9120055.52,,0.042707668146,Long,ABS-MBS,,USGSE,,US,N,2,
0001752724-25-204874,152745048,Koninklijke KPN NV,549300YO0JZHAL7FVP81,Koninklijke KPN NV,N4297B146,908087,NS,,EUR,4429821.35,.848932,0.02074409961,Long,EC,,CORP,,NL,N,2,
0001752724-25-204874,152747253,Fannie Mae,B1V7KEBTPIMZEU4LTD58,Fannie Mae Pool,31418ES50,41329092.09,PA,,USD,41390074.41,,0.193822675593,Long,ABS-MBS,,USGSE,,US,N,2,
0001752724-25-204874,152747279,NORTHWEST NATURAL GAS CO,H4JZVBMGV45MWUCMUB11,Northwest Natural Gas Co,66765RCK0,5250000,PA,,USD,3200342.25,,0.014986658191,Long,DBT,,CORP,,US,N,2,
0001752724-25-204874,152744979,Industria de Diseno Textil SA,549300TTCXZOGZM2EY83,Industria de Diseno Textil S.A.,E6282J125,407307,NS,,EUR,21247886.57,.848932,0.0995002373,Long,EC,,CORP,,ES,N,2,
0001752724-25-204874,152747438,Dai Nippon Printing Co Ltd,529900S7NFNQ4FT6OP83,Dai Nippon Printing Co Ltd,J10584142,217428,NS,,JPY,3300521.85,144.005,0.015455782212,Long,EC,,CORP,,JP,N,2,
0001752724-25-204874,152745366,Fannie Mae Pool,B1V7KEBTPIMZEU4LTD58,Fannie Mae Pool,3140XMQA7,3992155.84,PA,,USD,3342524.66,,0.015652474224,Long,ABS-MBS,,USGSE,,US,N,2,
0001752724-25-204874,152747180,Assa Abloy AB,549300YECS8HKCIMMB67,Assa Abloy AB,W0817X204,494254,NS,,SEK,15452177.16,9.4609,0.072359916322,Long,EC,,CORP,,SE,N,2,
0001752724-25-204874,152745657,HAT HOLDINGS I LLC/HAT,,HAT Holdings I LLC,418751AD5,9585000,PA,,USD,8759314.55,,0.041018379566,Long,DBT,,CORP,,US,Y,2,
0001752724-25-204874,152745752,Freddie Mac Pool,S6XOOCT0IEG5ABCC6L87,Freddie Mac Pool,3132WWKS0,759539.92,PA,,USD,719553.61,,0.003369547117,Long,ABS-MBS,,USGSE,,US,N,2,
0001752724-25-204874,152746149,HERO Funding Trust,,HERO Funding Trust,42770LAA1,1664596.75,PA,,USD,1564750.24,,0.007327459118,Long,ABS-O,,CORP,,US,Y,2,
0001752724-25-204874,152745908,Fannie Mae,B1V7KEBTPIMZEU4LTD58,Fannie Mae REMICS,3136BC5C0,4142080.24,PA,,USD,744428.33,,0.003486031198,Long,ABS-CBDO,,USGSE,,US,N,2,
0001752724-25-204874,152745715,Tesla Auto Lease Trust 2024-B,,Tesla Auto Lease Trust,881934AB9,1413318.77,PA,,USD,1413737.54,,0.00662029234,Long,ABS-O,,CORP,,US,Y,2,
0001752724-25-204874,152746194,Government National Mortgage A,549300M8ZYFG0OCMTT87,Government National Mortgage Association,38378PKX5,6412591.19,PA,,USD,5753245.36,,0.026941469057,Long,ABS-CBDO,,USGSE,,US,N,2,
0001752724-25-204874,152745424,Freddie Mac,S6XOOCT0IEG5ABCC6L87,Freddie Mac REMICS,3137FAES3,6291840.51,PA,,USD,5621073.69,,0.026322531617,Long,ABS-CBDO,,USGSE,,US,N,2,
0001752724-25-204874,152746525,UNILEVER CAPITAL CORP,MYF1DAS6G5WY7PRWCU78,Unilever Capital Corp,904764BQ9,8475000,PA,,USD,7318928.47,,0.034273296647,Long,DBT,,CORP,,US,N,2,
0001752724-25-204874,152746813,Dover Corp,549300FMC2ALGA7N9E80,Dover Corp,260003108,396,NS,,USD,72559.08,,0.000339781825,Long,EC,,CORP,,US,N,1,
0001752724-25-204874,152745453,Fannie Mae,B1V7KEBTPIMZEU4LTD58,Fannie Mae Pool,3138WHKM3,1852275.29,PA,,USD,1713077.51,,0.008022050484,Long,ABS-MBS,,USGSE,,US,N,2,
0001752724-25-204874,152745651,Morgan Stanley Residential Mor,,Morgan Stanley Residential Mortgage Loan Trust,61774YAL5,6283746.56,PA,,USD,5693271.06,,0.026660619616,Long,ABS-CBDO,,USGSE,,US,Y,2,
0001752724-25-204874,152745093,Freddie Mac STACR REMIC Trust 2023-DNA2,5493000IRI80KQJUNK40,Freddie Mac STACR REMIC Trust,35564KT66,9695000,PA,,USD,10171790.41,,0.047632763674,Long,ABS-CBDO,,CORP,,US,Y,2,
0001752724-25-204874,152745377,Mitsubishi Estate Co Ltd,353800KOFMRGOXSJ5Z65,Mitsubishi Estate Co Ltd,J43916113,772372,NS,,JPY,14479745.19,144.005,0.067806182874,Long,EC,,CORP,,JP,N,2,
0001752724-25-204874,152745448,Freddie Mac - STACR,S6XOOCT0IEG5ABCC6L87,Freddie Mac STACR Securitized Participation Interests Trust,3137G1CT2,74055.01,PA,,USD,71856.38,,0.0003364912,Long,ABS-CBDO,,USGSE,,US,Y,2,
0001752724-25-204874,152747782,AID-INDIA,335800IV7VCDQGIOI391,India Government AID Bond,45683MAA8,1500000,PA,,USD,1480341.21,,0.006932185993,Long,DBT,,NUSS,,IN,N,2,
0001752724-25-204874,152745708,African Development Bank,549300LNCLMO3ITVCU07,African Development Bank,00828EFD6,6100000,PA,,USD,6023035.32,,0.028204849533,Long,DBT,,NUSS,,,N,2,
0001752724-25-204874,152747365,Government National Mortgage A,549300M8ZYFG0OCMTT87,Government National Mortgage Association (GNMA),36179XHY5,14637683.69,PA,,USD,14135103.36,,0.066192283828,Long,ABS-MBS,,USGSE,,US,N,2,
0001752724-25-204874,152747725,Fannie Mae Pool,B1V7KEBTPIMZEU4LTD58,Fannie Mae Pool,31418FDB0,37053015.77,PA,,USD,37059978.03,,0.173545571048,Long,ABS-MBS,,USGSE,,US,N,2,
0001752724-25-204874,152745012,GEA Group AG,549300PHUU0ZZWO8EO07,GEA Group AG.,D28304109,181266,NS,,EUR,12706770.68,.848932,0.05950364493,Long,EC,,CORP,,DE,N,2,
0001752724-25-204874,152745211,Eaton Corp PLC,549300VDIGTMXUNT7H71,Eaton Corp plc,G29183103,267608,NS,,USD,95533379.92,,0.447366562358,Long,EC,,CORP,,US,N,1,
0001752724-25-204874,152745275,New Hampshire Business Finance Authority,,New Hampshire Business Finance Authority,63607YCY4,6750000,PA,,USD,7007370.08,,0.032814321721,Long,DBT,,MUN,,US,N,2,
0001752724-25-204874,152746475,Fannie Mae,B1V7KEBTPIMZEU4LTD58,Fannie Mae Pool,31418EJ76,63988401.68,PA,,USD,63019745.9,,0.29511074671,Long,ABS-MBS,,USGSE,,US,N,2,
0001752724-25-204874,152746709,HERO Funding Trust,,HERO Funding Trust,42771LAB8,544261.67,PA,,USD,485159.91,,0.002271921304,Long,ABS-O,,CORP,,US,Y,2,
0001752724-25-204874,152746198,Johnson & Johnson,549300G0CFPGEF6X2043,Johnson & Johnson,478160CV4,13250000,PA,,USD,13701130.04,,0.064160060614,Long,DBT,,CORP,,US,N,2,
0001752724-25-204874,152746226,Freddie Mac Pool,S6XOOCT0IEG5ABCC6L87,Freddie Mac Pool,3132DSRU8,9698877.62,PA,,USD,9550048.15,,0.044721250465,Long,ABS-MBS,,USGSE,,US,N,2,
0001752724-25-204874,152746622,NORTHERN STATES PWR-MINN,3S1GHB0TEH85KX44SB51,Northern States Power Co,665772CR8,11436000,PA,,USD,7443693.31,,0.034857549163,Long,DBT,,CORP,,US,N,2,
0001752724-25-204874,152746701,International Business Machines Corp,VGRQXHF3J8VDLUA7XE92,International Business Machines Corp,459200101,396701,NS,,USD,116939520.78,,0.547607877571,Long,EC,,CORP,,US,N,1,
0001752724-25-204874,152744970,LOW INCOME INVESTMENT,,Low Income Investment Fund,54750AAB2,9875000,PA,,USD,9285259.08,,0.043481288306,Long,DBT,,CORP,,US,N,2,
0001752724-25-204874,152745966,BFLD Trust,,BFLD Trust,05493AAJ9,1000000,PA,,USD,41989.5,,0.000196629683,Long,ABS-MBS,,CORP,,US,Y,2,
0001752724-25-204874,152747554,PHILADELPHIA PA REDEV AUTH,,Redevelopment Authority of the City of Philadelphia,717868GP2,1250000,PA,,USD,1194916.38,,0.005595590082,Long,DBT,,MUN,,US,N,2,
0001752724-25-204874,152746518,CSAIL Commercial Mortgage Trus,,CSAIL Commercial Mortgage Trust,12595BBB6,6100000,PA,,USD,5524037.39,,0.025868127136,Long,ABS-MBS,,CORP,,US,Y,2,
0001752724-25-204874,152746692,Wells Fargo Mortgage Backed Se,,Wells Fargo Mortgage Backed Securities Trust,95002JAS5,81960.97,PA,,USD,78049.92,,0.000365494494,Long,ABS-CBDO,,CORP,,US,Y,2,
0001752724-25-204874,152745507,JP Morgan Mortgage Trust,,JP Morgan Mortgage Trust,46655NBX7,3054451.47,PA,,USD,2582160.27,,0.012091817168,Long,ABS-CBDO,,CORP,,US,Y,2,
0001752724-25-204874,152747189,Colombia Government International Bond,549300MHDRBVRF6B9117,Colombia Government International Bond,195325EL5,8025000,PA,,USD,8059427.25,,0.037740926432,Long,DBT,,NUSS,,CO,N,2,
0001752724-25-204874,152747780,NATIONAL FUEL GAS CO,8JB38FFW1Y3C1HM8E841,National Fuel Gas Co,636180BR1,11250000,PA,,USD,10031280.75,,0.046974780845,Long,DBT,,CORP,,US,N,2,
0001752724-25-204874,152745906,African Development Bank,549300LNCLMO3ITVCU07,African Development Bank,00828EEZ8,9623000,PA,,USD,9661731.42,,0.045244244215,Long,DBT,,NUSS,,,N,2,
0001752724-25-204874,152746179,DIST OF COLUMBIA WTR & SWR AUT,549300OT2FIJQJ5PSH71,District of Columbia Water & Sewer Authority,254845JZ4,10000000,PA,,USD,8539495,,0.039989002018,Long,DBT,,MUN,,US,N,2,
0001752724-25-204874,152747191,CH Robinson Worldwide Inc,529900WNWN5L0OVDHA79,"CH Robinson Worldwide, Inc",12541W209,363,NS,,USD,34829.85,,0.00016310226,Long,EC,,CORP,,US,N,1,
0001752724-25-204874,152747265,Phoenix Group Holdings PLC,2138001P49OLAEU33T68,Phoenix Group Holdings plc,G7S8MZ109,779953,NS,,GBP,7056330.77,.728518,0.033043596301,Long,EC,,CORP,,GB,N,2,
0001752724-25-204874,152745467,PACIFICORP,SGY07Y7FNYBNLM6Z1M11,PacifiCorp,695114CY2,10534000,PA,,USD,6236489.95,,0.029204421244,Long,DBT,,CORP,,US,N,2,
0001752724-25-204874,152745086,Connecticut Avenue Securities Trust 2023-R04,,Connecticut Avenue Securities Trust,20754QAB4,3840000,PA,,USD,4058646.14,,0.01900594926,Long,ABS-CBDO,,USGSE,,US,Y,2,
0001752724-25-204874,152745107,Moody's Corp,549300GCEDD8YCF5WU84,Moody's Corp,615369105,162104,NS,,USD,81309745.36,,0.380759701984,Long,EC,,CORP,,US,N,1,
0001752724-25-204874,152746513,JP Morgan Mortgage Trust,,JP Morgan Mortgage Trust,46655KCR5,4469463.23,PA,,USD,3779437.1,,0.017698460836,Long,ABS-CBDO,,CORP,,US,Y,2,
0001752724-25-204874,152745550,Cigna Group/The,549300VIWYMSIGT1U456,Cigna Group,125523100,1659,NS,,USD,548432.22,,0.002568214765,Long,EC,,CORP,,US,N,1,
0001752724-25-204874,152745449,Legal & General Group PLC,213800JH9QQWHLO99821,Legal & General Group plc,G54404127,4209476,NS,,GBP,14728682.16,.728518,0.068971912346,Long,EC,,CORP,,GB,N,2,
0001752724-25-204874,152745478,AutoZone Inc,GA3JGKJ41LJKXDN23E90,"Autozone, Inc",053332102,93,NS,,USD,345237.39,,0.001616687952,Long,EC,,CORP,,US,N,1,
0001752724-25-204874,152746046,Standard Chartered PLC,U4LOSYZ7YG4W3S5F2G91,Standard Chartered plc,G84228157,1128450,NS,,GBP,18674188.71,.728518,0.087448048158,Long,EC,,CORP,,GB,N,2,
0001752724-25-204874,152746653,MercadoLibre Inc,549300DKPDN9M5S8GB14,"Mercadolibre, Inc",58733R102,342,NS,,USD,893861.46,,0.004185801119,Long,EC,,CORP,,US,N,1,
0001752724-25-204874,152747290,CD Commercial Mortgage Trust,,CD Mortgage Trust,12515ABH2,2000000,PA,,USD,1751006.6,,0.008199665959,Long,ABS-MBS,,CORP,,US,N,2,
0001752724-25-204874,152745874,JP Morgan Mortgage Trust Series 2024-3,,JP Morgan Mortgage Trust Series,46657QAY7,19637036.99,PA,,USD,16617100.27,,0.077815053025,Long,ABS-CBDO,,USGSE,,US,Y,2,
0001752724-25-204874,152745260,International Development Association,P41R60HC414IWQA1XW02,International Development Association,45939E2D1,4925000,PA,,USD,4988189.57,,0.023358842973,Long,DBT,,NUSS,,,Y,2,
0001752724-25-204874,152746083,COMM Mortgage Trust,,COMM Mortgage Trust,12655TBP3,1000000,PA,,USD,920349.9,,0.004309841976,Long,ABS-MBS,,CORP,,US,N,2,
0001752724-25-204874,152747309,Associated British Foods PLC,GBQKSY6W7G0OHCQ8OQ72,Associated British Foods plc,G05600138,343770,NS,,GBP,9712990.08,.728518,0.045484279797,Long,EC,,CORP,,GB,N,2,
0001752724-25-204874,152745166,Citibank N.A.,E57ODZWZ7FF32TWEFA76,EUR250711,EUR250711,1,NC,,USD,-784493.32,,-0.00367364872,,DFE,,CORP,,US,N,2,FWD
0001752724-25-204874,152747599,Carrier Global Corp,549300JE3W6CWY2NAN77,Carrier Global Corp,14448C104,585802,NS,,USD,42874848.38,,0.200775619448,Long,EC,,CORP,,US,N,1,
0001752724-25-204874,152747771,Government National Mortgage A,549300M8ZYFG0OCMTT87,Government National Mortgage Association,38383FQ71,9338300.65,PA,,USD,6933635.94,,0.03246903729,Long,ABS-CBDO,,USGSE,,US,N,2,
0001752724-25-204874,152745458,Sampo Oyj,743700UF3RL386WIDA22,Sampo Oyj,X75653232,1457980,NS,,EUR,15691520.65,.848932,0.073480721159,Long,EC,,CORP,,FI,N,2,
0001752724-25-204874,152745888,International Bank for Reconstruction & Development,ZTMSNXROF84AHWJNKQ93,International Bank for Reconstruction & Development,YV1295778,25000000,PA,,USD,25000000,,0.11707074604,Long,DBT,,NUSS,,,N,2,
0001752724-25-204874,152745348,Automatic Data Processing Inc,HGBOLILQXWER4SAL2I23,"Automatic Data Processing, Inc",053015AH6,8200000,PA,,USD,8041344.19,,0.037656246539,Long,DBT,,CORP,,US,N,2,
0001752724-25-204874,152746594,Electronic Arts Inc,549300O7A67PUEYKDL45,"Electronic Arts, Inc",285512109,460213,NS,,USD,73496016.1,,0.344169337432,Long,EC,,CORP,,US,N,1,
0001752724-25-204874,152745645,Freddie Mac,S6XOOCT0IEG5ABCC6L87,Freddie Mac Pool,3132WWZS4,1817045.78,PA,,USD,1630467.49,,0.007635201817,Long,ABS-MBS,,USGSE,,US,N,2,
0001752724-25-204874,152745153,NATIONAL COMMUNITY RENAI,,National Community Renaissance of California,63548MAA6,8550000,PA,,USD,7370981.76,,0.034517053347,Long,DBT,,CORP,,US,N,2,
