ACCESSION_NUMBER,HOLDING_ID,ISSUER_NAME,ISSUER_LEI,ISSUER_TITLE,ISSUER_CUSIP,BALANCE,UNIT,OTHER_UNIT_DESC,CURRENCY_CODE,CURRENCY_VALUE,EXCHANGE_RATE,PERCENTAGE,PAYOFF_PROFILE,ASSET_CAT,OTHER_ASSET,ISSUER_TYPE,OTHER_ISSUER,INVESTMENT_COUNTRY,IS_RESTRICTED_SECURITY,FAIR_VALUE_LEVEL,DERIVATIVE_CAT
0000736054-25-000079,155035326,Xi'an Triangle Defense Co Ltd,,XI'AN TRIANGLE-A,,592620,NS,,CNY,2193935.85,.139026,0.000434088418,Long,EC,,CORP,,CN,N,2,
0000736054-25-000079,155044820,ArcelorMittal SA,2EULGUTUI56JI9SAL165,ARCELORMITTAL,,6145858,NS,,EUR,191604422.99,1.1412,0.037910525485,Long,EC,,CORP,,NL,N,2,
0000736054-25-000079,155054594,Singapore Telecommunications Ltd,2549003XJKIQO8YDYD89,SINGAPORE TELECO (LOT SIZE 100),,103842116,NS,,SGD,309464821.27,.770179,0.061230183576,Long,EC,,CORP,,SG,N,2,
0000736054-25-000079,155041763,IntegraFin Holdings PLC,213800CYIZKXK9PQYE87,INTEGRAFIN HO,G4796T109,3656932,NS,,GBP,17313770.79,1.32065,0.003425673262,Long,EC,,CORP,,GB,N,2,
0000736054-25-000079,155043380,Fangda Carbon New Material Co Ltd,300300O5JPB0SVAI9Q63,FANGDA CARBON-A,,3528745,NS,,CNY,2346060.93,.139026,0.000464187628,Long,EC,,CORP,,CN,N,2,
0000736054-25-000079,155039309,Pilot Corp,,PILOT CORP,,487113,NS,,JPY,14181893.07,.006631,0.002806005259,Long,EC,,CORP,,JP,N,2,
0000736054-25-000079,155065635,LG Energy Solution Ltd,988400QX6P286XA6ZS85,LG ENERGY SOLUTI,,598464,NS,,KRW,163598506.98,.000721,0.032369322542,Long,EC,,CORP,,KR,N,2,
0000736054-25-000079,155038660,Cummins India Ltd,3358002PR6NKJRU4YS77,CUMMINS INDIA,,1958860,NS,,INR,79114747.84,.011416,0.015653509545,Long,EC,,CORP,,IN,N,2,
0000736054-25-000079,155054648,Tata Chemicals Ltd,335800H6MURUA6FBOW17,TATA CHEMICALS,,2293540,NS,,INR,25634196.81,.011416,0.005071938613,Long,EC,,CORP,,IN,N,2,
0000736054-25-000079,155046729,Inaba Seisakusho Co Ltd,,INABA SEISAKUSHO,,135442,NS,,JPY,1601143.12,.006631,0.000316799456,Long,EC,,CORP,,JP,N,2,
0000736054-25-000079,155067050,Wal-Mart de Mexico SAB de CV,,WALMART DE MEXIC,,73729200,NS,,MXN,217337970.42,.053008,0.043002121444,Long,EC,,CORP,,MX,N,1,
0000736054-25-000079,155052148,Dexco SA,8945004WLNADCQEEFF38,DEXCO SA,,5543148,NS,,BRL,5593089.84,.178586,0.001106639249,Long,EC,,CORP,,BR,N,1,
0000736054-25-000079,155047248,Ningxia Zhongyin Cashmere Co Ltd,,NINGXIA ZHONGYIN CASHMERE-A - CONVERSION (AUG 2024),,2148600,NS,,CNY,53768.02,.139026,1.0638449e-05,Long,EC,,CORP,,CN,N,3,
0000736054-25-000079,155053707,Dometic Group AB,549300STIPMK5VSA7Y59,DOMETIC GROUP AB,,4532455,NS,,SEK,22895380.18,.102153,0.004530041009,Long,EC,,CORP,,SE,Y,2,
0000736054-25-000079,155059350,Guangzhou Tinci Materials Technology Co Ltd,836800Y28XV3QK34CB65,GUANGZHOU TINC-A,,1766452,NS,,CNY,4624380.67,.139026,0.000914972099,Long,EC,,CORP,,CN,N,2,
0000736054-25-000079,155047962,China Gas Holdings Ltd,254900KTSZLZ21VV8T33,CHINA GAS HOLDIN,G2109G103,39498553,NS,,HKD,41489242.08,.127389,0.008208990923,Long,EC,,CORP,,HK,N,2,
0000736054-25-000079,155057712,Okamura Corp,,OKAMURA CORP,,982073,NS,,JPY,15479853.89,.006631,0.003062817581,Long,EC,,CORP,,JP,N,2,
0000736054-25-000079,155065704,Square Enix Holdings Co Ltd,529900KCRNRDF8DIA489,SQUARE ENIX HD,,1296723,NS,,JPY,87666467.42,.006631,0.017345538247,Long,EC,,CORP,,JP,N,2,
0000736054-25-000079,155063879,Shanghai STEP Electric Corp,,SHANGHAI STEP-A,,651600,NS,,CNY,1510375.74,.139026,0.000298840376,Long,EC,,CORP,,CN,N,2,
0000736054-25-000079,155067132,Hansae Co Ltd,,HANSAE CO LTD,Y30637105,175738,NS,,KRW,1329173.64,.000721,0.000262988037,Long,EC,,CORP,,KR,N,2,
0000736054-25-000079,155060215,Inventec Corp,391200XSJU5WEVAXB086,INVENTEC,,37074836,NS,,TWD,54756774.1,.033504,0.010834082259,Long,EC,,CORP,,TW,N,2,
0000736054-25-000079,155047959,Kaneka Corp,529900FWWCF6RY313R16,KANEKA CORP,,649964,NS,,JPY,18398334.16,.006631,0.003640263127,Long,EC,,CORP,,JP,N,2,
0000736054-25-000079,155047562,Indian Railway Finance Corp Ltd,335800F2JHSOGXQEBY56,INDIAN RAILWAY F,,25672805,NS,,INR,37369278.93,.011416,0.007393822017,Long,EC,,CORP,,IN,Y,2,
0000736054-25-000079,155058002,St James's Place PLC,213800M993ICXOMBCP87,ST JAMES'S PLACE,G5005D124,7520011,NS,,GBP,129426078.05,1.32065,0.025608023833,Long,EC,,CORP,,GB,N,2,
0000736054-25-000079,155065074,Turkiye Sise ve Cam Fabrikalari AS,789000KWOK751Q6R8875,SISECAM,,18149638,NS,,TRY,16393272.11,.024634,0.003243544958,Long,EC,,CORP,,TR,N,2,
0000736054-25-000079,155040531,SES SA,5493008JPA4HYMH1HX51,SES,,5231891,NS,,EUR,35978159.64,1.1412,0.007118577518,Long,EC,,CORP,,FR,N,2,
0000736054-25-000079,155050694,Gujarat Pipavav Port Ltd,335800Y6JBMRA4Y8TA95,GUJARAT PIPAVAV,,3966149,NS,,INR,7124536.4,.011416,0.001409648663,Long,EC,,CORP,,IN,N,2,
0000736054-25-000079,155054252,Shin-Etsu Chemical Co Ltd,353800PX8Q64N86H5W41,SHIN-ETSU CHEM,,28118145,NS,,JPY,809153560.08,.006631,0.160097748176,Long,EC,,CORP,,JP,N,2,
0000736054-25-000079,155056812,Shanghai Awinic Technology Co Ltd,,SHANGHAI AWINI-A,,231551,NS,,CNY,2285063.48,.139026,0.000452118776,Long,EC,,CORP,,CN,N,2,
0000736054-25-000079,155036035,FDM Group Holdings PLC,213800YR62D7GUZLMZ71,FDM GROUP HOLDIN,,1222367,NS,,GBP,1960635.93,1.32065,0.000387928092,Long,EC,,CORP,,GB,N,2,
0000736054-25-000079,155047334,Hill & Smith PLC,2138003A3ISGQZBOWI83,HILL & SMITH PLC,G45080101,1132195,NS,,GBP,30472750.69,1.32065,0.00602928666,Long,EC,,CORP,,GB,N,2,
0000736054-25-000079,155044502,Kinpo Electronics,3003005FDHQ49XUBT007,KINPO ELEC INC,,16347193,NS,,TWD,9749062.55,.033504,0.001928932946,Long,EC,,CORP,,TW,N,2,
0000736054-25-000079,155049506,Press Metal Aluminium Holdings Bhd,254900RO5GQ4M0YV5S47,PRESS METAL ALUM,,49504688,NS,,MYR,61826704.42,.234467,0.012232926657,Long,EC,,CORP,,MY,N,2,
0000736054-25-000079,155040244,Angang Steel Co Ltd,213800QMMVMR3ABCKL62,ANGANG STEEL-H,,20809121,NS,,HKD,5949544,.127389,0.001177166664,Long,EC,,CORP,,HK,N,2,
0000736054-25-000079,155045266,FII BTLG,,FII BTLG,,574697,NS,,BRL,10160638.44,.178586,0.002010366652,Long,EC,,CORP,,BR,N,1,
0000736054-25-000079,155061615,M-Grass Ecology And Environment Group Co Ltd,3003006F46VDSRZ5JM72,M-GRASS ECOLOG-A,,1662100,NS,,CNY,976623.44,.139026,0.000193233053,Long,EC,,CORP,,CN,N,2,
0000736054-25-000079,155042734,Air Canada,4B4HI3CGXMBDC0G6BM51,AIR CANADA,008911877,2330453,NS,,CAD,32460842.16,.721709,0.00642264706,Long,EC,,CORP,,CA,N,1,
0000736054-25-000079,155040467,Akbank TAS,789000TUMN63Z28TJ497,AKBANK,,44381153,NS,,TRY,73582089.01,.024634,0.014558827072,Long,EC,,CORP,,TR,N,2,
0000736054-25-000079,155052993,Deutsche Bank AG,7LTWFZYICNSX8D621K86,DEUTSCHE BANK-RG,,26304257,NS,,EUR,866371200.71,1.1412,0.171418733305,Long,EC,,CORP,,DE,N,2,
0000736054-25-000079,155047357,Nutrien Ltd,5493002QQ7GD21OWF963,NUTRIEN LTD,67077M108,7175048,NS,,CAD,425707777.19,.721709,0.08422981727,Long,EC,,CORP,,CA,N,1,
0000736054-25-000079,155047145,Wonders Information Co Ltd,300300K8XDZQU1VNE177,WONDERS INFORM-A,,1247700,NS,,CNY,1377806.21,.139026,0.000272610395,Long,EC,,CORP,,CN,N,2,
0000736054-25-000079,155052178,Belimo Holding AG,506700339DLX749VEM23,BELIMO HOLDING-R,,142785,NS,,CHF,166162893.67,1.231148,0.032876707734,Long,EC,,CORP,,CH,N,2,
0000736054-25-000079,155065970,Tata Teleservices Maharashtra Ltd,3358003IB42VST99EI84,TATA TELESERVICE,,7381342,NS,,INR,4952432.53,.011416,0.000979879883,Long,EC,,CORP,,IN,N,2,
0000736054-25-000079,155063386,Chongqing Department Store Co Ltd,,CHONGQING DEPT-A,,406400,NS,,CNY,1648475.42,.139026,0.000326164544,Long,EC,,CORP,,CN,N,2,
0000736054-25-000079,155049909,Qatar National Bank QPSC,549300FFSRVBS0SQXY75,QATAR NATIONAL B,,63487325,NS,,QAR,326618747.47,.27465,0.064624230259,Long,EC,,CORP,,QA,N,2,
0000736054-25-000079,155045678,Sohu.com Ltd,,SOHU.COM LTD-ADR,,274107,NS,,USD,4259622.78,,0.000842801723,Long,EC,,CORP,,US,N,1,
0000736054-25-000079,155064386,Akatsuki Inc,353800EZN28NUOR4N912,AKATSUKI INC,,117117,NS,,JPY,2310869.87,.006631,0.000457224784,Long,EC,,CORP,,JP,N,2,
0000736054-25-000079,155053982,Shandong Jincheng Pharmaceutical Group Co Ltd,,SHANDONG JINCH-A,,374000,NS,,CNY,965752.24,.139026,0.000191082096,Long,EC,,CORP,,CN,N,2,
0000736054-25-000079,155039407,Space42 PLC,,SPACE42 PLC,,14384536,NS,,AED,8515594.83,.272253,0.00168488112,Long,EC,,CORP,,AE,N,2,
0000736054-25-000079,155034607,Surya Citra Media Tbk PT,,SURYA CITRA MEDI,,192071897,NS,,IDR,2149452.02,.000061,0.000425286923,Long,EC,,CORP,,ID,N,2,
0000736054-25-000079,155051433,Japan Tobacco Inc,353800Z0ENYBQO0XRJ31,JAPAN TOBACCO,,15876033,NS,,JPY,453413627.84,.006631,0.089711649792,Long,EC,,CORP,,JP,N,2,
0000736054-25-000079,155062018,GC Cell Corp,,GC CELL CORP,,126483,NS,,KRW,1826947.07,.000721,0.000361476642,Long,EC,,CORP,,KR,N,2,
0000736054-25-000079,155062064,Yamaichi Electronics Co Ltd,,YAMAICHI ELECTRO,,261599,NS,,JPY,4983258.32,.006631,0.000985979021,Long,EC,,CORP,,JP,N,2,
0000736054-25-000079,155058886,Monex Group Inc,353800SGXKLYGPUJ4648,MONEX GROUP INC,,2470473,NS,,JPY,12834820.94,.006631,0.002539475857,Long,EC,,CORP,,JP,N,2,
0000736054-25-000079,155066000,Orient Securities Co Ltd/China,300300E1005131000066,DFZQ-H,,102400,NS,,HKD,98443.94,.127389,1.947795e-05,Long,EC,,CORP,,HK,Y,2,
0000736054-25-000079,155038574,Mirai Corp,353800HQCYM7P10R9D93,MIRAI CORP,,25903,NS,,JPY,7877790.28,.006631,0.001558686195,Long,EC,,CORP,,JP,N,2,
0000736054-25-000079,155063501,Inner Mongolia Dian Tou Energy Corp Ltd,,INNER MONGOLIA-A,,2073204,NS,,CNY,5797052.95,.139026,0.001146995044,Long,EC,,CORP,,CN,N,2,
0000736054-25-000079,155042984,China Minsheng Banking Corp Ltd,549300HBUGSQD1VCXG94,CHINA MINSHENG-H,,93325217,NS,,HKD,56171427.6,.127389,0.011113983197,Long,EC,,CORP,,HK,N,2,
0000736054-25-000079,155039328,National Australia Bank Ltd,F8SB4JFBSYQFRQEH3Z21,NATL AUST BANK,,44282304,NS,,AUD,1098938544.35,.64265,0.217434112651,Long,EC,,CORP,,AU,N,2,
0000736054-25-000079,155048224,HL Holdings Corp,,HL HOLDINGS CORP,,84866,NS,,KRW,2385736.29,.000721,0.000472037727,Long,EC,,CORP,,KR,N,2,
0000736054-25-000079,155048002,Quality Houses PCL,,QUALITY HOUSE-F,,86171943,NS,,THB,3762119.24,.0306,0.000744366518,Long,EC,,CORP,,TH,N,2,
0000736054-25-000079,155062448,Yantai Zhenghai Magnetic Material Co Ltd,,YANTAI ZHENGHA-A,,847000,NS,,CNY,1862478.91,.139026,0.000368506911,Long,EC,,CORP,,CN,N,2,
0000736054-25-000079,155052209,Western Superconducting Technologies Co Ltd,300300IUC83XEOSKRG67,WESTERN SUPERC-A,,596930,NS,,CNY,4516897.68,.139026,0.000893705698,Long,EC,,CORP,,CN,N,2,
0000736054-25-000079,155060546,Tuhu Car Inc,549300WLKCN8MYAKA107,TUHU CAR INC,,6624200,NS,,HKD,16967604.78,.127389,0.003357181443,Long,EC,,CORP,,HK,Y,2,
0000736054-25-000079,155064861,Ahnlab Inc,,AHNLAB INC,,82260,NS,,KRW,3788649.13,.000721,0.000749615677,Long,EC,,CORP,,KR,N,2,
0000736054-25-000079,155053388,OmniVision Integrated Circuits Group Inc,8368000MFHXX01GPND38,OMNIVISION INTEG,,1133841,NS,,CNY,19016595.07,.139026,0.00376259118,Long,EC,,CORP,,CN,N,2,
0000736054-25-000079,155035351,APA Group,549300T9RBSX164T8H40,APA GROUP,Q0437B100,17996711,NS,,AUD,96793263.28,.64265,0.019151350564,Long,EC,,CORP,,AU,N,2,
0000736054-25-000079,155048724,Dashang Co Ltd,,DASHANG CO LTD-A,,335485,NS,,CNY,910301.06,.139026,0.00018011062,Long,EC,,CORP,,CN,N,2,
0000736054-25-000079,155052771,Tohokushinsha Film Corp,,TOHOKUSHINSHA FI,,475500,NS,,JPY,2146599.99,.006631,0.000424722625,Long,EC,,CORP,,JP,N,2,
0000736054-25-000079,155051169,MOS Food Services Inc,,MOS FOOD SERVICE,,359873,NS,,JPY,9118162.85,.006631,0.001804104204,Long,EC,,CORP,,JP,N,2,
0000736054-25-000079,155042375,KPI Green Energy Ltd,984500D2AMA5003HEE38,KPI GREEN ENERG,,1300225,NS,,INR,7561745.07,.011416,0.001496154027,Long,EC,,CORP,,IN,Y,2,
0000736054-25-000079,155057658,Airbus SE,MINO79WLOO247M1IL051,AIRBUS SE,N0280G100,8468730,NS,,EUR,1702681821.1,1.1412,0.33688973128,Long,EC,,CORP,,FR,N,2,
0000736054-25-000079,155044443,HannStar Display Corp,2549008HA1JAXKHV8621,HANNSTAR DISPLAY,,28315793,NS,,TWD,6752195.22,.033504,0.00133597787,Long,EC,,CORP,,TW,N,2,
0000736054-25-000079,155051213,Hensoldt AG,894500686FYLLZD3M624,HENSOLDT AG,,874477,NS,,EUR,95845247.72,1.1412,0.018963777817,Long,EC,,CORP,,DE,N,2,
0000736054-25-000079,155051422,Volvo Car AB,5299000EAMGGBEYP7J33,VOLVO CAR AB-B,,9077657,NS,,SEK,17360257.26,.102153,0.003434870996,Long,EC,,CORP,,SE,N,2,
0000736054-25-000079,155041286,Open Door Inc,,OPEN DOOR INC,,142053,NS,,JPY,482474.79,.006631,9.5461641e-05,Long,EC,,CORP,,JP,N,2,
0000736054-25-000079,155047099,Taiwan Sakura Corp,,TAIWAN SAKURA,,2041006,NS,,TWD,5873789.46,.033504,0.001162177999,Long,EC,,CORP,,TW,N,2,
0000736054-25-000079,155039813,Ruentex Development Co Ltd,,RUENTEX DEVT,,22052196,NS,,TWD,22013110.79,.033504,0.004355476687,Long,EC,,CORP,,TW,N,2,
0000736054-25-000079,155036773,Xiamen Faratronic Co Ltd,,XIAMEN FARATRO-A,,204220,NS,,CNY,3117164.37,.139026,0.000616756844,Long,EC,,CORP,,CN,N,2,
0000736054-25-000079,155041966,Nexteer Automotive Group Ltd,529900O9GGNBKMJ9UO48,NEXTEER,,12563741,NS,,HKD,9375671.43,.127389,0.001855054414,Long,EC,,CORP,,HK,N,2,
0000736054-25-000079,155041815,Otokar Otomotiv Ve Savunma Sanayi A.S.,5493000NBAE8C7SELC90,OTOKAR,,505117,NS,,TRY,6863352.51,.024634,0.001357971262,Long,EC,,CORP,,TR,N,2,
0000736054-25-000079,155047581,Comture Corp,,COMTURE CORP,,301668,NS,,JPY,3500295.78,.006631,0.000692562574,Long,EC,,CORP,,JP,N,2,
0000736054-25-000079,155037904,Future PLC,213800K2581YRLEXV353,FUTURE PLC,,1451423,NS,,GBP,13574589.55,1.32065,0.002685845217,Long,EC,,CORP,,GB,N,2,
0000736054-25-000079,155037484,Max Healthcare Institute Ltd,3358005LALYV4GZOYF67,MAX HEALTHCARE I,,10711582,NS,,INR,151971497.07,.011416,0.030068822122,Long,EC,,CORP,,IN,N,2,
0000736054-25-000079,155049971,Guzman y Gomez Ltd,5493007NXIWMWSIYD986,GUZMAN Y GOMEZ L,,672239,NS,,AUD,11826097.5,.64265,0.002339891551,Long,EC,,CORP,,AU,N,2,
0000736054-25-000079,155059109,Chemplast Sanmar Ltd,3358004JVEJ5LMVAP885,CHEMPLAST SANMAR,,968537,NS,,INR,4594757.59,.011416,0.000909110927,Long,EC,,CORP,,IN,N,2,
0000736054-25-000079,155039108,Shenzhen Batian Ecotypic Engineering Co Ltd,,SHENZHEN BATIA-A,,1054100,NS,,CNY,1479743.92,.139026,0.000292779617,Long,EC,,CORP,,CN,N,2,
0000736054-25-000079,155047451,Pangang Group Vanadium Titanium & Resources Co Ltd,300300ONZYFDMNITT218,PANGANG GROUP -A,,8615305,NS,,CNY,3230253.68,.139026,0.000639132503,Long,EC,,CORP,,CN,N,2,
0000736054-25-000079,155059180,Shanghai Pudong Construction Co Ltd,300300IP1U75OKBZDA10,SHANGHAI PUDO-A,,1302839,NS,,CNY,1237504.77,.139026,0.00024485059,Long,EC,,CORP,,CN,N,2,
0000736054-25-000079,155039403,Focus Media Information Technology Co Ltd,300300V7WGZW0LZKTD06,FOCUS MEDIA IN-A,,13684272,NS,,CNY,14238627.8,.139026,0.002817230696,Long,EC,,CORP,,CN,N,2,
0000736054-25-000079,155056288,Pan Pacific International Holdings Corp,529900QLHJM2E18A5763,PAN PACIFIC INTE,J6352W100,5561430,NS,,JPY,186064688.33,.006631,0.036814443001,Long,EC,,CORP,,JP,N,2,
0000736054-25-000079,155054310,Kanzhun Ltd,254900F4ZCBITP7L0251,KANZHUN LTD,,4682581,NS,,USD,88781735.76,,0.017566203345,Long,EC,,CORP,,US,N,1,
0000736054-25-000079,155038589,BNC Korea Co Ltd,,BNC KOREA CO LTD,,778303,NS,,KRW,2900036.35,.000721,0.000573796263,Long,EC,,CORP,,KR,N,2,
0000736054-25-000079,155059159,Brother Industries Ltd,549300O5FACQ67KI6R92,BROTHER INDS LTD,114813108,3396376,NS,,JPY,57792212.81,.006631,0.011434669004,Long,EC,,CORP,,JP,N,2,
0000736054-25-000079,155066661,Yealink Network Technology Corp Ltd,,YEALINK NETWOR-A,,1163005,NS,,CNY,5406847.6,.139026,0.001069789676,Long,EC,,CORP,,CN,N,2,
0000736054-25-000079,155063438,Oil & Natural Gas Corp Ltd,335800FPDZ9MRSNO7N41,OIL & NATURAL GA,,55899972,NS,,INR,153151421.43,.011416,0.030302279951,Long,EC,,CORP,,IN,N,2,
0000736054-25-000079,155062360,Anhui Expressway Co Ltd,529900UGCN9D11VHIL29,ANHUI EXPRESS-A,,789733,NS,,CNY,1724858.11,.139026,0.000341277494,Long,EC,,CORP,,CN,N,2,
0000736054-25-000079,155053784,Suofeiya Home Collection Co Ltd,3003001LPW6QB75C7439,SUOFEIYA HOME-A,,950700,NS,,CNY,1802990.69,.139026,0.000356736673,Long,EC,,CORP,,CN,N,2,
0000736054-25-000079,155049658,Orix JREIT Inc,353800WVNTBIU65TA247,ORIX JREIT INC,,37339,NS,,JPY,48810735.61,.006631,0.00965760919,Long,EC,,CORP,,JP,N,2,
0000736054-25-000079,155058909,Boardwalk Real Estate Investment Trust,549300RMNRTTJRCOYW23,BOARDWALK REAL E,096631106,578544,NS,,CAD,29833262.7,.721709,0.005902758653,Long,EC,,CORP,,CA,N,1,
0000736054-25-000079,155038202,Guangdong Vanward New Electric Co Ltd,,GUANGDONG VANW-A,,668000,NS,,CNY,1084182.05,.139026,0.000214514417,Long,EC,,CORP,,CN,N,2,
0000736054-25-000079,155065448,Far Eastern Department Stores Ltd,,FAR EAST DEPT.,,10591887,NS,,TWD,7499335.35,.033504,0.001483805746,Long,EC,,CORP,,TW,N,2,
0000736054-25-000079,155043581,Vidrala SA,95980020140005399488,VIDRALA,E9702H109,311177,NS,,EUR,33497158.42,1.1412,0.006627690833,Long,EC,,CORP,,ES,N,2,
0000736054-25-000079,155047441,99 Speed Mart Retail Holdings Bhd,,99 SPEED MART RE,,20819900,NS,,MYR,11041803.46,.234467,0.002184712466,Long,EC,,CORP,,MY,N,2,
0000736054-25-000079,155047851,AL Seer Marine Supplies & Equipment Co LLC,,AL SEER MARINE S,,2816963,NS,,AED,2975156.41,.272253,0.00058865939,Long,EC,,CORP,,AE,N,2,
0000736054-25-000079,155052466,Guangdong HEC Technology Holding Co Ltd,,GUANGDONG HEC -A,,2767667,NS,,CNY,5689411.52,.139026,0.001125697293,Long,EC,,CORP,,CN,N,2,
0000736054-25-000079,155047034,Lealea Enterprise Co Ltd,,LEALEA,,10022721,NS,,TWD,2204944.2,.033504,0.000436266511,Long,EC,,CORP,,TW,N,2,
0000736054-25-000079,155039002,Xinhua Winshare Publishing and Media Co Ltd,529900GRONU6MXRSA398,XINHUA WINSHAR-A,,472352,NS,,CNY,989449.51,.139026,0.000195770798,Long,EC,,CORP,,CN,N,2,
0000736054-25-000079,155037248,Industri Jamu Dan Farmasi Sido Muncul Tbk PT,,INDUSTRI JAMU DA,,87581300,NS,,IDR,2711322.98,.000061,0.000536457756,Long,EC,,CORP,,ID,N,2,
0000736054-25-000079,155057221,LYDIA HOLDING AS,789000HL93GPG4KIXY82,LYDIA HOLDING AS,,1075246,NS,,TRY,3424481.93,.024634,0.000677562174,Long,EC,,CORP,,TR,N,2,
0000736054-25-000079,155061433,Alpek SAB de CV,549300PWKJTP62D4IQ66,ALPEK,P01703100,5465317,NS,,MXN,2621845.69,.053008,0.000518753932,Long,EC,,CORP,,MX,N,1,
0000736054-25-000079,155047630,SK REITs Co Ltd,,SK REITS CO LTD,,2432469,NS,,KRW,8444778.67,.000721,0.001670869555,Long,EC,,CORP,,KR,N,2,
0000736054-25-000079,155052959,Kadokawa Corp,,KADOKAWA CORP,,1442740,NS,,JPY,35040542.54,.006631,0.006933062192,Long,EC,,CORP,,JP,N,2,
0000736054-25-000079,155049792,WPG Holdings Ltd,,WPG,,22344420,NS,,TWD,49509950.55,.033504,0.009795954669,Long,EC,,CORP,,TW,N,2,
0000736054-25-000079,155035004,Storskogen Group AB,549300DL3K4HLJ41KD24,STORSKOGEN GRO-B,,20329993,NS,,SEK,23595568.3,.102153,0.004668579041,Long,EC,,CORP,,SE,N,2,
0000736054-25-000079,155042527,Kalyan Jewellers India Ltd,335800EP35CO1QHM9P33,KALYAN JEWELLERS,,5562258,NS,,INR,37507274.26,.011416,0.007421125538,Long,EC,,CORP,,IN,N,2,
0000736054-25-000079,155048167,Eclat Textile Co Ltd,,ECLAT TEXTILE,Y2237Y109,2704128,NS,,TWD,36171329.92,.033504,0.007156797861,Long,EC,,CORP,,TW,N,2,
0000736054-25-000079,155038269,Nava Ltd,3358001S6IZR91SKJT54,NAVA LTD,,1921813,NS,,INR,13751565.78,.011416,0.002720861433,Long,EC,,CORP,,IN,N,2,
0000736054-25-000079,155041599,Alten SA,969500Y7G9TY7Y24GN07,ALTEN,,419448,NS,,EUR,34090747.83,1.1412,0.006745137425,Long,EC,,CORP,,FR,N,2,
0000736054-25-000079,155037788,Shinkong Insurance Co Ltd,25490029RLTT2HAJLA57,SHINKONG INSUR,,3086000,NS,,TWD,9778835.02,.033504,0.001934823677,Long,EC,,CORP,,TW,N,2,
0000736054-25-000079,155052268,CETC Cyberspace Security Technology Co Ltd,,CETC CYBERSPAC-A,,707989,NS,,CNY,1792273.97,.139026,0.000354616281,Long,EC,,CORP,,CN,N,2,
0000736054-25-000079,155046644,Chongqing Taiji Industry Group Co Ltd,300300GBOR3PED0K5449,CHONGQING TAIJI,,504100,NS,,CNY,1691497.02,.139026,0.000334676725,Long,EC,,CORP,,CN,N,2,
0000736054-25-000079,155048625,Dynapack International Technology Corp,,DYNAPACK,,1978479,NS,,TWD,15142918.3,.033504,0.002996152078,Long,EC,,CORP,,TW,N,2,
0000736054-25-000079,155063531,China CITIC Bank Corp Ltd,300300C1030211000384,CITIC BANK-H,,129944797,NS,,HKD,120734599.64,.127389,0.023888342686,Long,EC,,CORP,,HK,N,2,
0000736054-25-000079,155045553,Abu Dhabi Commercial Bank PJSC,213800RWVKKIRX1AUH58,ABU DHABI COMMER,,42241260,NS,,AED,186921629.02,.272253,0.036983995829,Long,EC,,CORP,,AE,N,2,
0000736054-25-000079,155052773,Cencosud SA,549300NLTGCFV7482429,CENCOSUD SA,,18495248,NS,,CLP,55717169.92,.001028,0.011024104544,Long,EC,,CORP,,CL,N,1,
0000736054-25-000079,155054921,Vinci Shopping Centers FII,,VINCI SHOPPING C,,396848,NS,,BRL,7325268.87,.178586,0.001449365248,Long,EC,,CORP,,BR,N,1,
0000736054-25-000079,155051271,KRBL Ltd,3358009OO1W5QCPVMV73,KRBL LTD,,1034319,NS,,INR,4516627.09,.011416,0.000893652159,Long,EC,,CORP,,IN,N,2,
0000736054-25-000079,155042975,Zhejiang Vie Science & Technology Co Ltd,,ZHEJIANG VIE S-A,,606693,NS,,CNY,1150766.01,.139026,0.000227688606,Long,EC,,CORP,,CN,N,2,
0000736054-25-000079,155036217,Empyrean Technology Co Ltd,836800HWPKNLN46F0U75,EMPYREAN TECHN-A,,502083,NS,,CNY,7652135.68,.139026,0.00151403856,Long,EC,,CORP,,CN,N,2,
0000736054-25-000079,155062085,Medartis Holding AG,506700VUSP6HG3F28846,MEDARTIS HOLDING,,66074,NS,,CHF,6956442.45,1.231148,0.00137638988,Long,EC,,CORP,,CH,Y,2,
0000736054-25-000079,155048196,Nissin Foods Holdings Co Ltd,529900YMZMNSHC1W6V41,NISSIN FOODS HOL,,2927041,NS,,JPY,55520459.75,.006631,0.010985183804,Long,EC,,CORP,,JP,N,2,
0000736054-25-000079,155066700,Nisso Holdings Co Ltd,,NISSO HOLDINGS C,,255817,NS,,JPY,1123095.07,.006631,0.000222213681,Long,EC,,CORP,,JP,N,2,
0000736054-25-000079,155035867,Santander Bank Polska SA,259400LGXW3K0GDAG361,SANTANDER BANK,,557019,NS,,PLN,81223800.33,.266841,0.016070803087,Long,EC,,CORP,,PL,N,2,
0000736054-25-000079,155044528,Torishima Pump Manufacturing Co Ltd,,TORISHIMA PUMP,,291855,NS,,JPY,4185866.01,.006631,0.000828208334,Long,EC,,CORP,,JP,N,2,
0000736054-25-000079,155057240,Maas Group Holdings Ltd,,MAAS GROUP HOLDI,,2166311,NS,,AUD,5718781.49,.64265,0.001131508386,Long,EC,,CORP,,AU,N,2,
0000736054-25-000079,155046191,Avanza Bank Holding AB,549300MBWR5H8SIJLE03,AVANZA BANK HOLD,,1882220,NS,,SEK,69340172.98,.102153,0.013719528776,Long,EC,,CORP,,SE,N,2,
